LANGUAGE1,SENTENCE1,LANGUAGE2,SENTENCE2,COSINE SIMILARITY
DE,Charlotte Mason veröffentlichte eines der ersten Rezepte in einem Kochbuch: “Put some very thin slices of beef between thin slices of bread and butter.,EN,"The ancient Jewish sage Hillel the Elder is said to have wrapped meat from the Paschal lamb and bitter herbs in a soft matzah—flat, unleavened bread—during Passover in the manner of a modern wrap made with flatbread.",0.59251446
DE,[…] Veal and ham cut thin may be served in the same manner.” („Lege einige sehr dünne Scheiben Rindfleisch zwischen zwei Scheiben Brot mit Butter.,EN,Flat breads of only slightly varying kinds have long been used to scoop or wrap small amounts of food en route from platter to mouth throughout Western Asia and northern Africa.,0.543612
DE,"[…] Dünngeschnittenes Kalbfleisch und gekochter Schinken können auf dieselbe Weise angerichtet werden.“) Diese einfachen Sandwiches unterschieden sich stark von der gehobenen Version des Adels, bei der die Füllung sehr viel umfangreicher ausfiel und oft Salatblätter und eine Sauce einschloss.",EN,"From Morocco to Ethiopia to India, bread is usually baked in flat rounds, contrasting with the European loaf tradition.",0.47851732
DE,Im 19.,EN,"During the Middle Ages in Europe, thick slabs of coarse and usually stale bread, called ""trenchers,"" were used as plates.",0.420925
DE,"Jahrhundert wurde das Sandwich zu einer beliebten Zwischenmahlzeit, vor allem zum Tee (siehe Britische Teekultur).",EN,"After a meal, the food-soaked trencher was fed to a dog or to beggars at the tables of the wealthy, and eaten by diners in more modest circumstances.",0.5263196
DE,Außerdem gehörte es in jedem Fall zu einem typisch englischen Picknick und galt als optimaler Proviant bei Bahnreisen.,EN,"The immediate culinary precursor with a direct connection to the English sandwich was to be found in the Netherlands of the seventeenth century, where the naturalist John Ray observed that in the taverns beef hung from the rafters ""which they cut into thin slices and eat with bread and butter laying the slices upon the butter""—explanatory specifications that reveal the Dutch belegde broodje, open-faced sandwich, was as yet unfamiliar in England.",0.55392444
DE,Es wird auch heute noch oft beim Catering in Zügen und in Flugzeugen angeboten.,EN,"Initially perceived as food that men shared while gaming and drinking at night, the sandwich slowly began appearing in polite society as a late-night meal among the aristocracy.",0.5281453
DE,"Als Reaktion auf die Abstinenzbewegung in England begannen Lokale, zu alkoholischen Getränken kostenlos ein Sandwich zu servieren, um Kunden anzulocken.",EN,"The sandwich is named after John Montagu, 4th Earl of Sandwich, an eighteenth-century English aristocrat.",0.47733527
DE,"Eine Variante ist das amerikanische Club-Sandwich, das den Mitgliedern in privaten Clubs als Imbiss angeboten wurde.Neben den traditionellen Varianten werden heute auch üppig belegte Brötchen oder portionsgroße Baguettebrote oft als Sandwich angeboten, obwohl sie mit den eigentlichen Sandwiches wenig gemein haben.",EN,"It is commonly said that Lord Sandwich, during long sessions of cribbage and other card games at public gambling houses, would order his valet to bring him salt beef between two pieces of toasted bread.",0.63978547
DE,Solche belegten Baguettes werden wegen ihrer länglichen Form auch Submarine Sandwiches oder U-Boot-Sandwiches genannt.,EN,"He was fond of this form of food because it allowed him to continue gambling while eating, without the need for a fork, and without getting his cards greasy from eating meat with his bare hands.",0.46944305
DE,"Sie werden oft von spezialisierten Fastfood-Ketten wie Pret a Manger, Jimmy John’s oder Subway angeboten.",EN,"The dish then grew in popularity in London, and Sandwich's name became associated with it.",0.44697395
DE,"In Südafrika ist eine nach dem Roman von F. Scott Fitzgerald Gatsby benannte Variante beliebt, die mit Pommes frites, Masala-Sauce und Fleisch, Wurst oder Fisch gefüllt wird.",EN,"The rumour in its familiar form appeared in Pierre-Jean Grosley's Londres (Neuchâtel, 1770), translated as A Tour to London in 1772; Grosley's impressions had been formed during a year in London in 1765.",0.3791589
DE,"== Traditionelle Varianten ==
Auch wenn Sandwiches nach Belieben und Geschmack belegt werden können, gibt es doch einige etablierte Zutatenkombinationen.",EN,"An alternative is provided by Sandwich's biographer, N. A. M. Rodger, who suggests Sandwich's commitments to the Navy, and to politics and the arts, mean the first sandwich was more likely to have been consumed at his desk.",0.5524759
DE,"=== Vereinigtes Königreich ===
Eines der bekanntesten und einfachsten Sandwiches ist das englische Cucumber Sandwich (Gurkensandwich) mit gesalzener Butter, dünnen Streifen von Salatgurke sowie etwas Salz und eventuell Zucker, das traditionell zum Nachmittags-Tee gereicht wird.",EN,"The sandwich's popularity in Spain and England increased dramatically during the nineteenth century, when the rise of industrial society and the working classes made fast, portable, and inexpensive meals essential.",0.53328216
DE,"Das Chicken Sandwich (Hühnersandwich) ist mit dünnen Scheiben gebratener oder gekochter Hühnerbrust belegt, das Bookmaker Sandwich (Buchmacher-Sandwich) mit dünnen Scheiben blutig gebratenen Steaks oder Roastbeefs, Senf und Meerrettich, das Lucullus Sandwich mit getrüffelter, mit Madeira aromatisierter Gänselebercreme.",EN,"In London, for example, at least seventy street vendors were selling ham sandwiches by 1850; during that decade sandwich bars also became an important form of eating establishment in western Holland, typically serving liver and salt beef sandwiches.In the US, the sandwich was first promoted as an elaborate meal at supper.",0.48001045
DE,"Besonders üppig ist das Restaurant Sandwich mit Schinken, gebratenem Rinderfilet, Pökelzunge und eingelegten Sardellen.",EN,"By the early 20th century, as bread became a staple of the American diet, the sandwich became the same kind of popular, quick meal as was already widespread in the Mediterranean.",0.3792007
DE,Ein Toast-Sandwich besteht aus einer getoasteten Weißbrotscheibe zwischen zwei gebutterten und lediglich mit Salz und Pfeffer gewürzten Brotscheiben.,EN,"== Language ==
According to the story, following the Earl of Sandwich's request for beef between two slices of bread, his friends began to order ""the same as Sandwich"".",0.50629544
DE,Zum 150.,EN,"The first written usage of the English word appeared in Edward Gibbon's journal, in longhand, referring to ""bits of cold meat"" as a ""Sandwich"".Before being known as sandwiches, this food combination seems to have been known as ""bread and meat"" or ""bread and cheese"".",0.34229872
DE,"Jahrestag des Erscheinens  von Mrs. Beeton’s Book of Household Management der britischen Kochbuchautorin Isabella Beeton im November 2011, die dort dieses Sandwich bereits beschrieben hatte, bezeichnete die Royal Society of Chemistry es mit einem Stückpreis von 7,5 Pence als das billigste Mittagessen Großbritanniens und  lobte 200 Pfund für ein noch preiswerteres Rezept aus.",EN,"These two phrases are found throughout English drama from the 16th and 17th centuries.In the US, a court in Boston, Massachusetts, ruled in 2006 that a sandwich includes at least two slices of bread and ""under this definition, this court finds that the term 'sandwich' is not commonly understood to include burritos, tacos, and quesadillas, which are typically made with a single tortilla and stuffed with a choice filling of meat, rice, and beans.""",0.43029475
DE,"=== Vereinigte Staaten ===
Das US-amerikanische BLT-Sandwich ist mit „Bacon, Lettuce and Tomato“ (Frühstücksspeck, Salat und Tomaten) belegt und wurde erstmals 1929 im Buch Seven Hundred Sandwiches von Florence A. Cowles als  Bacon Sandwich beschrieben, in dem auch die weiteren Varianten Bacon Salad Sandwich und Baconian Sandwich erwähnt werden.",EN,"The issue stemmed from the question of whether a restaurant that sold burritos could move into a shopping centre where another restaurant had a no-compete clause in its lease prohibiting other ""sandwich"" shops.",0.461343
DE,"In den Vereinigten Staaten entstanden weitere, heute klassische Varianten wie das Club Sandwich aus geröstetem Toastbrot mit Hühnerbrust, gebratenem Speck, Kopfsalat und Mayonnaise, das Reuben Sandwich mit Corned Beef, Emmentaler und Sauerkraut oder das Pastrami Sandwich mit Pastrami, einer Art gepökeltem Rinderschinken.",EN,"In Spain, where the word sandwich is borrowed from the English language, it refers to a food item made with English sandwich bread.",0.48117036
DE,"Aus New Orleans stammt die Muffuletta mit Salami, Schinken, Mortadella, Mozzarella, Provolone und mariniertem Olivensalat.",EN,It is otherwise known as a bocadillo.,0.44359642
DE,In den USA werden auch Hamburger und Hot Dogs als Sandwich bezeichnet.,EN,"Similar usage applies in other Spanish-speaking cultures, such as Mexico, where the word torta is also used for a popular variety of roll-type sandwiches.",0.48752278
DE,"=== Italien ===
In Italien sind Varianten des Sandwichs als Tramezzini beliebt, mit landestypischen Belägen und selten auch im Ganzen getoastet, besonders, wenn der Belag Käse enthält; dafür gibt es Sandwichtoaster.",EN,"In the UK and Australia, the term sandwich is more narrowly defined than in the US: it usually refers to an item that uses sliced bread from a loaf.",0.60725975
DE,"=== Frankreich ===
Beliebt sind die mit Schinken und Käse belegten und überbackenen Croques.",EN,"An item with similar fillings but using an entire bread roll cut horizontally in half, is generally referred to as a roll, or with certain hot fillings, a burger.",0.5200858
DE,"Außerdem wird in Frankreich in Imbissen und Bars das Sandwich jambon-beurre angeboten, ein aus einem halben Baguette bestehendes Sandwich, auf das Butter gestrichen wurde.",EN,"However, hot sliced (not ground) beef between two slices of toasted bread is referred to as a steak sandwich: the sliced loaf bread distinguishes the steak sandwich from a burger.The verb to sandwich has the meaning ""to position anything between two other things of a different character, or to place different elements alternately,"" and the noun sandwich has related meanings derived from this more general definition.",0.49741998
DE,Belegt wird es mit Scheiben gekochten Schweineschinkens sowie manchmal mit Essiggurken.,EN,"For example, an ice cream sandwich consists of a layer of ice cream between two layers of cake or biscuit.",0.4515165
DE,Jeden Tag werden in Frankreich über drei Millionen dieser Sandwiches verkauft.,EN,"Similarly, Oreos and Custard creams are described as sandwich biscuits (UK/Commonwealth) or sandwich cookies (US) because they consist of a soft filling between the baked layers.",0.4634884
DE,"In Südafrika ist eine nach dem Roman von F. Scott Fitzgerald Gatsby benannte Variante beliebt, die mit Pommes frites, Masala-Sauce und Fleisch, Wurst oder Fisch gefüllt wird.",EN,"In corporate finance, Dutch Sandwich and Double Irish with a Dutch sandwich refer to schemes for tax evasion.",0.42847663
DE,"1765 wies ein Biograf Montagus diese Darstellung zurück und erklärte, es sei sehr viel wahrscheinlicher, dass dieser das Sandwich erfunden habe, um seine Arbeit am Schreibtisch nicht unterbrechen zu müssen.",EN,"The word butty, originally referring to a buttered slice of bread, is common in some northern and southern parts of England and Wales as a slang synonym for ""sandwich,"" particularly to refer to certain kinds of sandwiches including the chip butty, bacon butty, or sausage butty.",0.48608524
DE,Außerdem gehörte es in jedem Fall zu einem typisch englischen Picknick und galt als optimaler Proviant bei Bahnreisen.,EN,Sarnie is a similar colloquialism.,0.51221347
DE,[…] Veal and ham cut thin may be served in the same manner.” („Lege einige sehr dünne Scheiben Rindfleisch zwischen zwei Scheiben Brot mit Butter.,EN,"Likewise, the word sanger is used for sandwich in Australian slang.",0.49089155
DE,"Aus New Orleans stammt die Muffuletta mit Salami, Schinken, Mortadella, Mozzarella, Provolone und mariniertem Olivensalat.",EN,"The colloquial Scottish word piece may refer either to a sandwich or to a light meal, especially one that includes a sandwich.",0.4063555
DE,Im 19.,EN,"For example, the phrase jeely piece refers to a jam sandwich.The colloquial form ""sammich"" (alternatively, ""sammidge"") is used in the Southeastern United States.",0.4575078
DE,"== Traditionelle Varianten ==
Auch wenn Sandwiches nach Belieben und Geschmack belegt werden können, gibt es doch einige etablierte Zutatenkombinationen.",EN,"In Japanese, sando or sandoichi is used.",0.52398074
DE,Außerdem gehörte es in jedem Fall zu einem typisch englischen Picknick und galt als optimaler Proviant bei Bahnreisen.,EN,"== Pre-made sandwiches ==
Sandwiches have been widely sold in cafes, railway stations, pubs and diners since the invention of sliced bread in the 1920s.",0.469813
DE,"Jahrestag des Erscheinens  von Mrs. Beeton’s Book of Household Management der britischen Kochbuchautorin Isabella Beeton im November 2011, die dort dieses Sandwich bereits beschrieben hatte, bezeichnete die Royal Society of Chemistry es mit einem Stückpreis von 7,5 Pence als das billigste Mittagessen Großbritanniens und  lobte 200 Pfund für ein noch preiswerteres Rezept aus.",EN,"Sandwiches kept unwrapped, drying up and edges curling, until they were sold, were widely found in Britain until the 1970s.",0.4811921
DE,Außerdem gehörte es in jedem Fall zu einem typisch englischen Picknick und galt als optimaler Proviant bei Bahnreisen.,EN,"Cafes and Buffets in railway stations and on trains were notorious, and the term ""British Rail sandwich"" was often used satirically.",0.68781424
DE,"Außerdem wird in Frankreich in Imbissen und Bars das Sandwich jambon-beurre angeboten, ein aus einem halben Baguette bestehendes Sandwich, auf das Butter gestrichen wurde.",EN,"In 1979, the British store chain Marks & Spencer introduced a small range of chilled, pre-made sandwiches sold in wedge-shaped boxes, sealed to keep them fresh.",0.61626077
DE,"In Südafrika ist eine nach dem Roman von F. Scott Fitzgerald Gatsby benannte Variante beliebt, die mit Pommes frites, Masala-Sauce und Fleisch, Wurst oder Fisch gefüllt wird.",EN,"As they proved popular, a small experiment involving five stores rapidly grew to cover more than one hundred stores.",0.47138673
DE,"[…] Dünngeschnittenes Kalbfleisch und gekochter Schinken können auf dieselbe Weise angerichtet werden.“) Diese einfachen Sandwiches unterschieden sich stark von der gehobenen Version des Adels, bei der die Füllung sehr viel umfangreicher ausfiel und oft Salatblätter und eine Sauce einschloss.",EN,"Within a year, the store was looking for ways to manufacture sandwiches at an industrial scale.",0.4867834
DE,Außerdem gehörte es in jedem Fall zu einem typisch englischen Picknick und galt als optimaler Proviant bei Bahnreisen.,EN,"By the end of the decade, the British sandwich industry had become worth £1bn.",0.634099
DE,"== Traditionelle Varianten ==
Auch wenn Sandwiches nach Belieben und Geschmack belegt werden können, gibt es doch einige etablierte Zutatenkombinationen.",EN,"In 2017, the British sandwich industry made and sold £8 billion worth of sandwiches.",0.4515187
DE,"Besonders üppig ist das Restaurant Sandwich mit Schinken, gebratenem Rinderfilet, Pökelzunge und eingelegten Sardellen.",EN,== Gallery ==,0.3592174
DE,"== Zubereitung ==
Zur Zubereitung klassischer Sandwiches werden zunächst dünne, große Scheiben von Kastenweißbrot gebuttert, mit Braten, Schinken, Fisch, Lebercreme oder Ähnlichem belegt, mit Senf, Meerrettich, Mayonnaise, Ketchup, Sandwich Spread (einer Art Remoulade) oder Ähnlichem ergänzt, eventuell mit Blättern von Kopfsalat, Tomaten- oder Gurkenscheiben und mit einer zweiten gebutterten Brotscheibe bedeckt.",EN,"These two phrases are found throughout English drama from the 16th and 17th centuries.In the US, a court in Boston, Massachusetts, ruled in 2006 that a sandwich includes at least two slices of bread and ""under this definition, this court finds that the term 'sandwich' is not commonly understood to include burritos, tacos, and quesadillas, which are typically made with a single tortilla and stuffed with a choice filling of meat, rice, and beans.""",0.56679785
DE,"== Geschichte ==
Wahrscheinlich wurde das Sandwich nach John Montagu, 4.",EN,"In corporate finance, Dutch Sandwich and Double Irish with a Dutch sandwich refer to schemes for tax evasion.",0.61036134
DE,"== Zubereitung ==
Zur Zubereitung klassischer Sandwiches werden zunächst dünne, große Scheiben von Kastenweißbrot gebuttert, mit Braten, Schinken, Fisch, Lebercreme oder Ähnlichem belegt, mit Senf, Meerrettich, Mayonnaise, Ketchup, Sandwich Spread (einer Art Remoulade) oder Ähnlichem ergänzt, eventuell mit Blättern von Kopfsalat, Tomaten- oder Gurkenscheiben und mit einer zweiten gebutterten Brotscheibe bedeckt.",EN,"From Morocco to Ethiopia to India, bread is usually baked in flat rounds, contrasting with the European loaf tradition.",0.37873173
DE,"Jahrhundert wurde das Sandwich zu einer beliebten Zwischenmahlzeit, vor allem zum Tee (siehe Britische Teekultur).",EN,"The USDA uses the definition, ""at least 35% cooked meat and no more than 50% bread"" for closed sandwiches, and ""at least 50% cooked meat"" for open sandwiches.",0.3762448
DE,Belegt wird es mit Scheiben gekochten Schweineschinkens sowie manchmal mit Essiggurken.,EN,"The bread may be plain or be coated with condiments, such as mayonnaise or mustard, to enhance its flavour and texture.",0.5180136
DE,"Ein  Sandwich (Aussprache deutsch [ˈsɛntvɪt͡ʃ], englisch [ˈsæn(d)wɪd͡ʒ]) ist eine ursprünglich englische, heute international verbreitete Zwischenmahlzeit.",FR,Le sandwich est un mets généralement composé de plusieurs tranches de pain avec un ou plusieurs ingrédients entre elles.,0.6931052
DE,"Sie besteht aus zwei oder mehr dünnen Brotscheiben, zwischen denen sich ein beliebiger würziger Belag wie kalter Braten, Schinken, Thunfisch, Käse, Eier-, Gurken- oder Tomatenscheiben, auch kombiniert, befindet.",FR,"Par antonomase, le terme « sandwich » tire son origine de John Montagu, 4e comte de Sandwich (Sandwich était un ancien port important du Moyen Âge anglais dont le nom, en vieil anglais, Sandwicæ, signifie « Port sur le sable »).",0.4059838
DE,"Für klassische Sandwiches wird meist ungeröstetes Toastbrot ohne Rinde verwendet, die belegten Scheiben werden diagonal zu Dreiecken geschnitten.",FR,"== Genre et pluriel du nom ==
Émile Littré indique dans son dictionnaire, le Littré, que sandwich est un substantif féminin ; cependant, le Grand Dictionnaire universel du XIXe siècle de Pierre Larousse (paru à la même époque que le Littré) et le Dictionnaire de l'Académie française le citent comme étant du genre masculin.",0.40371126
DE,"== Zubereitung ==
Zur Zubereitung klassischer Sandwiches werden zunächst dünne, große Scheiben von Kastenweißbrot gebuttert, mit Braten, Schinken, Fisch, Lebercreme oder Ähnlichem belegt, mit Senf, Meerrettich, Mayonnaise, Ketchup, Sandwich Spread (einer Art Remoulade) oder Ähnlichem ergänzt, eventuell mit Blättern von Kopfsalat, Tomaten- oder Gurkenscheiben und mit einer zweiten gebutterten Brotscheibe bedeckt.",FR,"L'usage en a fait un substantif masculin en Europe, mais on retrouve l'utilisation des deux genres au Canada francophone.",0.31189927
DE,"Anschließend werden die Sandwiches etwas zusammengedrückt, die Ränder abgeschnitten und alles wird ein- oder zweimal diagonal durchgeschnitten.",FR,Le pluriel adopté dans les pays francophones fut celui utilisé dans les pays anglophones : sandwiches ; cependant les rectifications orthographiques de 1990 préconisent d'écrire des « sandwichs ».,0.52142084
DE,"Bei geeigneter Zusammenstellung der Zutaten haften alle Teile aneinander, so dass das Sandwich bequem aus der Hand gegessen werden kann.",FR,"== Histoire ==
Le sandwich en tant que forme d'aliment, tient par convention son nom de John Montagu, quatrième comte de Sandwich, qui faisait grand usage de tranches de pain, entrelardées de morceaux de viande et de fromage, et en imposa l'usage par imitation.",0.5721939
DE,"== Geschichte ==
Wahrscheinlich wurde das Sandwich nach John Montagu, 4.",FR,"Cependant, les circonstances de l'invention du sandwich ne sont pas claires.",0.6399662
DE,"Earl of Sandwich, einem britischen Staatsmann und angeblich leidenschaftlichen Kartenspieler benannt, welcher der Überlieferung zufolge nach 1762 während eines stundenlangen Cribbage-Spiels keine Zeit zum Essen fand.",FR,"Un contemporain du comte, le voyageur français Pierre-Jean Grosley rédigea un récit, intitulé Tour to London, dans lequel il rapporte que John Montagu était un grand joueur.",0.56014454
DE,"Montagu habe sich daraufhin das Essen in zwei Brotscheiben legen lassen, worauf ein Mitspieler ebenfalls „ein Brot wie Sandwichs“ verlangt habe.",FR,"Un jour de 1762, lancé dans une de ses parties de cartes interminables, un domestique lui apporta deux tranches de pain garnies de viande froide, de tranches de concombre et de fromage.",0.6803522
DE,"1765 wies ein Biograf Montagus diese Darstellung zurück und erklärte, es sei sehr viel wahrscheinlicher, dass dieser das Sandwich erfunden habe, um seine Arbeit am Schreibtisch nicht unterbrechen zu müssen.",FR,"Il trouva que ce plat revêtait deux qualités essentielles à ses yeux : premièrement, il n'avait pas besoin de quitter la table de jeu pour s'alimenter et, deuxièmement, la conception du plat lui permettait de conserver les mains propres.",0.63747376
DE,"Das ursprüngliche Sandwich bestand einfach aus einer Scheibe gesalzenen Rindfleischs zwischen zwei Scheiben Toastbrot.In der englischen Literatur werden Sandwiches ab etwa 1760 erwähnt, zunächst als Imbiss bei abendlichen Männergesellschaften.",FR,"Cependant, cette anecdote tient vraisemblablement de l'invention romanesque.",0.53061616
DE,Als auch für Damen angemessene Zwischenmahlzeit wurde das Sandwich erst Ende des 18.,FR,"Il est plus probable que le comte de Sandwich consommait sur le pouce, un peu de pain garni de viande, directement à son bureau où il passait le plus clair de son temps, en particulier en 1765 où il occupait des fonctions gouvernementales qui ne lui laissaient guère de temps pour jouer.",0.6368061
DE,Jahrhunderts angesehen und bei Tanzbällen angeboten.,FR,"Tel était d'ailleurs l'usage en ce temps-là : les diplomates, mais aussi les hommes d'affaires, pour éviter la coupure du déjeuner, restaient à leur bureau et consommaient des aliments froids (voir à ce sujet, l'assiette anglaise).",0.4939208
DE,Charlotte Mason veröffentlichte eines der ersten Rezepte in einem Kochbuch: “Put some very thin slices of beef between thin slices of bread and butter.,FR,"Bien entendu, on consommait, en Angleterre, mais aussi dans d'autres parties du monde, cette forme d'aliment bien avant ladite invention du sandwich.",0.44448763
DE,[…] Veal and ham cut thin may be served in the same manner.” („Lege einige sehr dünne Scheiben Rindfleisch zwischen zwei Scheiben Brot mit Butter.,FR,"Le chercheur Mark Morton a découvert l'usage, dans certaines pièces issues du théâtre anglais populaire des XVIe et XVIIe siècles, des expressions telles que bread and meat (« pain et viande ») ou bread and cheese (« pain et fromage »).",0.58519286
DE,"[…] Dünngeschnittenes Kalbfleisch und gekochter Schinken können auf dieselbe Weise angerichtet werden.“) Diese einfachen Sandwiches unterschieden sich stark von der gehobenen Version des Adels, bei der die Füllung sehr viel umfangreicher ausfiel und oft Salatblätter und eine Sauce einschloss.",FR,"Il donne entre autres deux exemples : dans The Old Wives' Tale, de George Peele, un personnage dit : « I tooke a peece of bread and cheese, and came my way.",0.5503237
DE,Im 19.,FR,"» (« Je pris un morceau de pain et de fromage et je m'éloignai ») ; dans Les Joyeuses Commères de Windsor, Shakespeare met dans la bouche de Nym, qui fait partie de la bande de Falstaff, la réplique suivante : « I love not the humour of bread and cheese.",0.4294501
DE,"Jahrhundert wurde das Sandwich zu einer beliebten Zwischenmahlzeit, vor allem zum Tee (siehe Britische Teekultur).",FR,» (« Il n'est pas dans mes manières de vivre de pain et de fromage »).,0.5528506
DE,Außerdem gehörte es in jedem Fall zu einem typisch englischen Picknick und galt als optimaler Proviant bei Bahnreisen.,FR,"Selon Lord Byron, le sandwich semble devenir d'un usage courant en France au début du XIXe siècle.",0.58519334
DE,Es wird auch heute noch oft beim Catering in Zügen und in Flugzeugen angeboten.,FR,"Dans les années 1930, le sandwich (généralement un morceau de baguette garnie) devient très populaire auprès des travailleurs qui le consomment pendant leurs pauses.",0.5798372
DE,"Als Reaktion auf die Abstinenzbewegung in England begannen Lokale, zu alkoholischen Getränken kostenlos ein Sandwich zu servieren, um Kunden anzulocken.",FR,Cet usage ne s'est pas perdu et s'est même élargi à l'ensemble des classes sociales après 1945.,0.43600434
DE,"Eine Variante ist das amerikanische Club-Sandwich, das den Mitgliedern in privaten Clubs als Imbiss angeboten wurde.Neben den traditionellen Varianten werden heute auch üppig belegte Brötchen oder portionsgroße Baguettebrote oft als Sandwich angeboten, obwohl sie mit den eigentlichen Sandwiches wenig gemein haben.",FR,"Il ne nécessite pas d'être réfrigéré s'il est consommé assez rapidement et il n'a pas besoin non plus d'être réchauffé, ce qui se révèle être bien pratique dans certaines circonstances, comme sur les chantiers, les longs déplacements ou dans la nature.",0.5378099
DE,Solche belegten Baguettes werden wegen ihrer länglichen Form auch Submarine Sandwiches oder U-Boot-Sandwiches genannt.,FR,"(À la suite de sondages, entre 2000 et 2016, des habitudes alimentaires des Français, le sandwich arrive 3e dans le top des aliments favoris, derrière le couscous et la pizza.)[réf.",0.45027673
DE,"Sie werden oft von spezialisierten Fastfood-Ketten wie Pret a Manger, Jimmy John’s oder Subway angeboten.",FR,"nécessaire]
== Présentation générale ==
Un sandwich est en général composé de pain et d'un assortiment simple, tel que le jambon, le fromage ou le thon, accompagné ou non de beurre, de sauce, d'œuf ou de crudités.",0.5718655
DE,"In Südafrika ist eine nach dem Roman von F. Scott Fitzgerald Gatsby benannte Variante beliebt, die mit Pommes frites, Masala-Sauce und Fleisch, Wurst oder Fisch gefüllt wird.",FR,Il se mange sans utiliser de couverts.,0.42054862
DE,"== Traditionelle Varianten ==
Auch wenn Sandwiches nach Belieben und Geschmack belegt werden können, gibt es doch einige etablierte Zutatenkombinationen.",FR,C’est le principal produit de la restauration rapide.,0.4859271
