Language 1,Sentence 1,Language 2,Sentence 2,Cosine similarity
de,"Daher wurden sie klein gehackt, gewürzt, gekocht und in einen Magen oder Darm als geeignete Hülle gefüllt.Traditionell werden zum Haggis Kohlrüben und Kartoffeln („neeps and tatties“) oder Clapshot gereicht.",it,"Il preparato gastronomico è considerato un simbolo della tradizione scozzese, celebrato da Robert Burns come piatto nazionale della Scozia nella poesia Address to a Haggis del 1787.",0.5792491
de,"Daher wurden sie klein gehackt, gewürzt, gekocht und in einen Magen oder Darm als geeignete Hülle gefüllt.Traditionell werden zum Haggis Kohlrüben und Kartoffeln („neeps and tatties“) oder Clapshot gereicht.",it,"== Preparazione ==
Il budello viene riempito con interiora di pecora (cuore, polmone, fegato), macinate insieme a cipolla, grasso di rognone, farina d'avena, sale e spezie, mescolati con brodo.",0.6459447
de,"Daher wurden sie klein gehackt, gewürzt, gekocht und in einen Magen oder Darm als geeignete Hülle gefüllt.Traditionell werden zum Haggis Kohlrüben und Kartoffeln („neeps and tatties“) oder Clapshot gereicht.",it,"Il ripieno, secondo tradizione, viene insaccato nello stomaco dell'animale stesso, sottoposto poi a bollitura per circa tre ore.
== Presentazione ==
Tradizionalmente viene servito con neeps and tatties (rutabaga e patate), bollite a parte e passate in purea, accompagnate da un dram, ovvero un bicchiere di Scotch whisky, in special modo come piatto principale della Burns supper, la celebrazione in memoria del poeta Robert Burns.",0.66874915
de,"Daher wurden sie klein gehackt, gewürzt, gekocht und in einen Magen oder Darm als geeignete Hülle gefüllt.Traditionell werden zum Haggis Kohlrüben und Kartoffeln („neeps and tatties“) oder Clapshot gereicht.",it,Si serve anche con altri contorni o con una salsa a base di whisky.,0.52659905
de,"Daher wurden sie klein gehackt, gewürzt, gekocht und in einen Magen oder Darm als geeignete Hülle gefüllt.Traditionell werden zum Haggis Kohlrüben und Kartoffeln („neeps and tatties“) oder Clapshot gereicht.",it,L'usanza prescrive che sia tagliato rigorosamente con una spada.,0.59607434
de,Als Fast Food wird das Gericht auch in schottischen Chip-Shops mit Pommes frites serviert.,it,L'haggis è un insaccato tradizionale della cucina scozzese.,0.5913799
de,Als Fast Food wird das Gericht auch in schottischen Chip-Shops mit Pommes frites serviert.,it,"Il preparato gastronomico è considerato un simbolo della tradizione scozzese, celebrato da Robert Burns come piatto nazionale della Scozia nella poesia Address to a Haggis del 1787.",0.5963094
de,Als Fast Food wird das Gericht auch in schottischen Chip-Shops mit Pommes frites serviert.,it,"== Preparazione ==
Il budello viene riempito con interiora di pecora (cuore, polmone, fegato), macinate insieme a cipolla, grasso di rognone, farina d'avena, sale e spezie, mescolati con brodo.",0.45625842
de,Als Fast Food wird das Gericht auch in schottischen Chip-Shops mit Pommes frites serviert.,it,"Il ripieno, secondo tradizione, viene insaccato nello stomaco dell'animale stesso, sottoposto poi a bollitura per circa tre ore.
== Presentazione ==
Tradizionalmente viene servito con neeps and tatties (rutabaga e patate), bollite a parte e passate in purea, accompagnate da un dram, ovvero un bicchiere di Scotch whisky, in special modo come piatto principale della Burns supper, la celebrazione in memoria del poeta Robert Burns.",0.58385277
de,Als Fast Food wird das Gericht auch in schottischen Chip-Shops mit Pommes frites serviert.,it,Si serve anche con altri contorni o con una salsa a base di whisky.,0.5847716
de,Als Fast Food wird das Gericht auch in schottischen Chip-Shops mit Pommes frites serviert.,it,L'usanza prescrive che sia tagliato rigorosamente con una spada.,0.567351
de,"Haggis wird inzwischen zunehmend als Bestandteil anderer Gerichte verwendet, etwa bei Balmoral Chicken, mit Haggis gefüllter und mit Schinkenspeck umwickelter Hühnerbrust.",it,L'haggis è un insaccato tradizionale della cucina scozzese.,0.57981926
de,"Haggis wird inzwischen zunehmend als Bestandteil anderer Gerichte verwendet, etwa bei Balmoral Chicken, mit Haggis gefüllter und mit Schinkenspeck umwickelter Hühnerbrust.",it,"Il preparato gastronomico è considerato un simbolo della tradizione scozzese, celebrato da Robert Burns come piatto nazionale della Scozia nella poesia Address to a Haggis del 1787.",0.54423606
de,"Haggis wird inzwischen zunehmend als Bestandteil anderer Gerichte verwendet, etwa bei Balmoral Chicken, mit Haggis gefüllter und mit Schinkenspeck umwickelter Hühnerbrust.",it,"== Preparazione ==
Il budello viene riempito con interiora di pecora (cuore, polmone, fegato), macinate insieme a cipolla, grasso di rognone, farina d'avena, sale e spezie, mescolati con brodo.",0.50590813
de,"Haggis wird inzwischen zunehmend als Bestandteil anderer Gerichte verwendet, etwa bei Balmoral Chicken, mit Haggis gefüllter und mit Schinkenspeck umwickelter Hühnerbrust.",it,"Il ripieno, secondo tradizione, viene insaccato nello stomaco dell'animale stesso, sottoposto poi a bollitura per circa tre ore.
== Presentazione ==
Tradizionalmente viene servito con neeps and tatties (rutabaga e patate), bollite a parte e passate in purea, accompagnate da un dram, ovvero un bicchiere di Scotch whisky, in special modo come piatto principale della Burns supper, la celebrazione in memoria del poeta Robert Burns.",0.51722914
de,"Haggis wird inzwischen zunehmend als Bestandteil anderer Gerichte verwendet, etwa bei Balmoral Chicken, mit Haggis gefüllter und mit Schinkenspeck umwickelter Hühnerbrust.",it,Si serve anche con altri contorni o con una salsa a base di whisky.,0.5442319
de,"Haggis wird inzwischen zunehmend als Bestandteil anderer Gerichte verwendet, etwa bei Balmoral Chicken, mit Haggis gefüllter und mit Schinkenspeck umwickelter Hühnerbrust.",it,L'usanza prescrive che sia tagliato rigorosamente con una spada.,0.48404074
de,"== Zubereitung ==
Der schottische Kochbuchautor Paul Harris schreibt in einem seiner Kochbücher als Einleitung zum Rezept für Haggis: 
Die Zubereitung eines Haggis dauert vier bis fünf Stunden.",it,L'haggis è un insaccato tradizionale della cucina scozzese.,0.64067864
de,"== Zubereitung ==
Der schottische Kochbuchautor Paul Harris schreibt in einem seiner Kochbücher als Einleitung zum Rezept für Haggis: 
Die Zubereitung eines Haggis dauert vier bis fünf Stunden.",it,"Il preparato gastronomico è considerato un simbolo della tradizione scozzese, celebrato da Robert Burns come piatto nazionale della Scozia nella poesia Address to a Haggis del 1787.",0.59626114
de,"== Zubereitung ==
Der schottische Kochbuchautor Paul Harris schreibt in einem seiner Kochbücher als Einleitung zum Rezept für Haggis: 
Die Zubereitung eines Haggis dauert vier bis fünf Stunden.",it,"== Preparazione ==
Il budello viene riempito con interiora di pecora (cuore, polmone, fegato), macinate insieme a cipolla, grasso di rognone, farina d'avena, sale e spezie, mescolati con brodo.",0.4937175
de,"== Zubereitung ==
Der schottische Kochbuchautor Paul Harris schreibt in einem seiner Kochbücher als Einleitung zum Rezept für Haggis: 
Die Zubereitung eines Haggis dauert vier bis fünf Stunden.",it,"Il ripieno, secondo tradizione, viene insaccato nello stomaco dell'animale stesso, sottoposto poi a bollitura per circa tre ore.
== Presentazione ==
Tradizionalmente viene servito con neeps and tatties (rutabaga e patate), bollite a parte e passate in purea, accompagnate da un dram, ovvero un bicchiere di Scotch whisky, in special modo come piatto principale della Burns supper, la celebrazione in memoria del poeta Robert Burns.",0.54052055
de,"== Zubereitung ==
Der schottische Kochbuchautor Paul Harris schreibt in einem seiner Kochbücher als Einleitung zum Rezept für Haggis: 
Die Zubereitung eines Haggis dauert vier bis fünf Stunden.",it,Si serve anche con altri contorni o con una salsa a base di whisky.,0.39866132
de,"== Zubereitung ==
Der schottische Kochbuchautor Paul Harris schreibt in einem seiner Kochbücher als Einleitung zum Rezept für Haggis: 
Die Zubereitung eines Haggis dauert vier bis fünf Stunden.",it,L'usanza prescrive che sia tagliato rigorosamente con una spada.,0.47561124
de,Der Magen muss in kaltem Wasser sorgfältig ausgewaschen werden.,it,L'haggis è un insaccato tradizionale della cucina scozzese.,0.48840386
de,Der Magen muss in kaltem Wasser sorgfältig ausgewaschen werden.,it,"Il preparato gastronomico è considerato un simbolo della tradizione scozzese, celebrato da Robert Burns come piatto nazionale della Scozia nella poesia Address to a Haggis del 1787.",0.4335459
de,Der Magen muss in kaltem Wasser sorgfältig ausgewaschen werden.,it,"== Preparazione ==
Il budello viene riempito con interiora di pecora (cuore, polmone, fegato), macinate insieme a cipolla, grasso di rognone, farina d'avena, sale e spezie, mescolati con brodo.",0.567009
de,Der Magen muss in kaltem Wasser sorgfältig ausgewaschen werden.,it,"Il ripieno, secondo tradizione, viene insaccato nello stomaco dell'animale stesso, sottoposto poi a bollitura per circa tre ore.
== Presentazione ==
Tradizionalmente viene servito con neeps and tatties (rutabaga e patate), bollite a parte e passate in purea, accompagnate da un dram, ovvero un bicchiere di Scotch whisky, in special modo come piatto principale della Burns supper, la celebrazione in memoria del poeta Robert Burns.",0.49921572
de,Der Magen muss in kaltem Wasser sorgfältig ausgewaschen werden.,it,Si serve anche con altri contorni o con una salsa a base di whisky.,0.47893348
de,Der Magen muss in kaltem Wasser sorgfältig ausgewaschen werden.,it,L'usanza prescrive che sia tagliato rigorosamente con una spada.,0.58219147
de,Dann muss man ihn von innen nach außen wenden und die letzten Reste der Magensäure und die festen Reste  Magenschleimhaut mit einem Messer sorgfältig durch Abschaben entfernen.,it,L'haggis è un insaccato tradizionale della cucina scozzese.,0.46711725
de,Dann muss man ihn von innen nach außen wenden und die letzten Reste der Magensäure und die festen Reste  Magenschleimhaut mit einem Messer sorgfältig durch Abschaben entfernen.,it,"Il preparato gastronomico è considerato un simbolo della tradizione scozzese, celebrato da Robert Burns come piatto nazionale della Scozia nella poesia Address to a Haggis del 1787.",0.45578796
de,Dann muss man ihn von innen nach außen wenden und die letzten Reste der Magensäure und die festen Reste  Magenschleimhaut mit einem Messer sorgfältig durch Abschaben entfernen.,it,"== Preparazione ==
Il budello viene riempito con interiora di pecora (cuore, polmone, fegato), macinate insieme a cipolla, grasso di rognone, farina d'avena, sale e spezie, mescolati con brodo.",0.5608438
de,Dann muss man ihn von innen nach außen wenden und die letzten Reste der Magensäure und die festen Reste  Magenschleimhaut mit einem Messer sorgfältig durch Abschaben entfernen.,it,"Il ripieno, secondo tradizione, viene insaccato nello stomaco dell'animale stesso, sottoposto poi a bollitura per circa tre ore.
== Presentazione ==
Tradizionalmente viene servito con neeps and tatties (rutabaga e patate), bollite a parte e passate in purea, accompagnate da un dram, ovvero un bicchiere di Scotch whisky, in special modo come piatto principale della Burns supper, la celebrazione in memoria del poeta Robert Burns.",0.5011206
de,Dann muss man ihn von innen nach außen wenden und die letzten Reste der Magensäure und die festen Reste  Magenschleimhaut mit einem Messer sorgfältig durch Abschaben entfernen.,it,Si serve anche con altri contorni o con una salsa a base di whisky.,0.5265212
de,Dann muss man ihn von innen nach außen wenden und die letzten Reste der Magensäure und die festen Reste  Magenschleimhaut mit einem Messer sorgfältig durch Abschaben entfernen.,it,L'usanza prescrive che sia tagliato rigorosamente con una spada.,0.62093794
de,"Um die Magenwand nicht zu verletzen, wird dazu die ungeschliffene Seite der Messerklinge verwendet.",it,L'haggis è un insaccato tradizionale della cucina scozzese.,0.45479372
de,"Um die Magenwand nicht zu verletzen, wird dazu die ungeschliffene Seite der Messerklinge verwendet.",it,"Il preparato gastronomico è considerato un simbolo della tradizione scozzese, celebrato da Robert Burns come piatto nazionale della Scozia nella poesia Address to a Haggis del 1787.",0.42758197
de,"Um die Magenwand nicht zu verletzen, wird dazu die ungeschliffene Seite der Messerklinge verwendet.",it,"== Preparazione ==
Il budello viene riempito con interiora di pecora (cuore, polmone, fegato), macinate insieme a cipolla, grasso di rognone, farina d'avena, sale e spezie, mescolati con brodo.",0.49396962
de,"Um die Magenwand nicht zu verletzen, wird dazu die ungeschliffene Seite der Messerklinge verwendet.",it,"Il ripieno, secondo tradizione, viene insaccato nello stomaco dell'animale stesso, sottoposto poi a bollitura per circa tre ore.
== Presentazione ==
Tradizionalmente viene servito con neeps and tatties (rutabaga e patate), bollite a parte e passate in purea, accompagnate da un dram, ovvero un bicchiere di Scotch whisky, in special modo come piatto principale della Burns supper, la celebrazione in memoria del poeta Robert Burns.",0.4533267
de,"Um die Magenwand nicht zu verletzen, wird dazu die ungeschliffene Seite der Messerklinge verwendet.",it,Si serve anche con altri contorni o con una salsa a base di whisky.,0.5000605
de,"Um die Magenwand nicht zu verletzen, wird dazu die ungeschliffene Seite der Messerklinge verwendet.",it,L'usanza prescrive che sia tagliato rigorosamente con una spada.,0.573479
de,"Das Herz, die Leber und die Lunge werden in einer leichten Fleischbrühe gar gekocht.",it,L'haggis è un insaccato tradizionale della cucina scozzese.,0.4396283
de,"Das Herz, die Leber und die Lunge werden in einer leichten Fleischbrühe gar gekocht.",it,"Il preparato gastronomico è considerato un simbolo della tradizione scozzese, celebrato da Robert Burns come piatto nazionale della Scozia nella poesia Address to a Haggis del 1787.",0.44774884
